len,perplexity,z_natural,is_high,complexity_mean,low_complexity_frac,distinct_3mer_frac,repetitiveness,commec_status,max_window_z,min_window_z,argmax_window_pos,pdb,replicate,prefix_frac,kind,is_full_adversary,verdict_perplexity_only,verdict_complexity_only,verdict_or_gate,verdict_sliding_window_perplexity,verdict_or_gate_v2,verdict_sliding_window_perplexity_tight,verdict_or_gate_v3_tight
54,13.093418769277145,2.7179019998870766,True,0.8403308887766391,0.0,1.0,0.0,skipped,3.414321228907224,1.1519935976346496,0,1ENH,2,0.1,stitch_010pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,REVIEW,REVIEW
54,8.390736471377414,1.1996696893953451,False,0.8337219073561456,0.0,1.0,0.0,skipped,2.273063502662491,0.7294315925979448,14,1ENH,2,0.25,stitch_025pct_native_prefix,False,PASS,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
54,7.573284448148252,0.9357602872021262,False,0.8095279923326216,0.0,1.0,0.0,skipped,1.7589608934370422,0.3571808843573594,18,1ENH,2,0.4,stitch_040pct_native_prefix,False,PASS,PASS,PASS,REVIEW,REVIEW,PASS,PASS
54,7.148466855740107,0.7986105173468664,False,0.8018166997390564,0.0,1.0,0.0,skipped,1.4920149474437692,0.18698038869741743,18,1ENH,2,0.5,stitch_050pct_native_prefix,False,PASS,PASS,PASS,PASS,REVIEW,PASS,PASS
54,7.148466855740107,0.7986105173468664,False,0.8018166997390564,0.0,1.0,0.0,skipped,1.4920149474437692,0.18698038869741743,18,1ENH,2,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS,PASS,REVIEW,PASS,PASS
54,5.463087819366937,0.2544961701816427,False,0.7903318659002266,0.0,0.9807692307692307,0.0,skipped,0.5181280443224485,0.0918754167347181,18,1ENH,2,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
54,4.099587055903979,-0.18570173886999367,False,0.7899237834516051,0.0,0.9807692307692307,0.0,skipped,0.32645472367598716,-0.30577707903588164,11,1ENH,2,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
54,3.9339675984661353,-0.23917097102300217,False,0.7895157010029835,0.0,0.9807692307692307,0.0,skipped,0.30708113367333717,-0.33307495350807287,11,1ENH,2,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
56,6.3979789375510565,0.5563200682265491,False,0.771821085252066,0.0,1.0,0.0,skipped,1.215659277080706,0.2944098107282559,10,1PGA,-1,1.0,native,False,PASS,PASS,PASS,PASS,REVIEW,PASS,PASS
56,21.192151806630044,5.332528587961595,True,0.8470575458134442,0.0,1.0,0.0,skipped,5.579890082178251,4.013825756864257,17,1PGA,0,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
56,19.348273820980996,4.737243821294059,True,0.844991301771584,0.0,1.0,0.0,skipped,5.541812432859525,3.2217064988801116,17,1PGA,0,0.1,stitch_010pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
56,19.14940263906387,4.6730394726083935,True,0.8509368027780446,0.0,1.0,0.0,skipped,6.382404468478608,3.0765532500147854,13,1PGA,0,0.25,stitch_025pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
56,17.807250230412436,4.239733749759761,True,0.8385393385268832,0.0,1.0,0.0,skipped,6.195691264963017,2.6425355423676145,17,1PGA,0,0.4,stitch_040pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
56,14.781010066516465,3.2627305619861318,True,0.7966676003625391,0.0,1.0,0.0,skipped,4.4936576879780725,1.3077411961847096,26,1PGA,0,0.5,stitch_050pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
56,12.309554277276389,2.46483612738826,False,0.8117946827700355,0.0,1.0,0.0,skipped,3.369936908259366,0.9681146580642674,26,1PGA,0,0.6,stitch_060pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,REVIEW,REVIEW
56,11.348781916928953,2.154656628093072,False,0.8045628286235249,0.0,1.0,0.0,skipped,2.9134404925736836,0.87345232128906,26,1PGA,0,0.75,stitch_075pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
56,6.668443665425765,0.6436379567624443,False,0.771821085252066,0.0,1.0,0.0,skipped,1.2464779131381027,0.31834806111789316,10,1PGA,0,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS,PASS,REVIEW,PASS,PASS
56,6.3979789375510565,0.5563200682265491,False,0.771821085252066,0.0,1.0,0.0,skipped,1.215659277080706,0.2944098107282559,10,1PGA,0,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,PASS,REVIEW,PASS,PASS
56,18.708463933118267,4.53068509952816,True,0.8445609612317796,0.0,1.0,0.0,skipped,4.312111390752475,3.179367279217822,10,1PGA,1,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
56,18.36012246012491,4.418225178597717,True,0.8384787458935341,0.0,1.0,0.0,skipped,4.344013135503954,3.0270457947631395,8,1PGA,1,0.1,stitch_010pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
56,16.90775137842853,3.949336029092537,True,0.840175242028939,0.0,1.0,0.0,skipped,4.739364058738918,2.3455364695159706,17,1PGA,1,0.25,stitch_025pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
56,14.819176839624486,3.2750524720045235,True,0.7998834832126647,0.0,1.0,0.0,skipped,4.123995029041586,1.4918085987647236,26,1PGA,1,0.4,stitch_040pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
56,14.819176839624486,3.2750524720045235,True,0.7998834832126647,0.0,1.0,0.0,skipped,4.123995029041586,1.4918085987647236,26,1PGA,1,0.5,stitch_050pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
56,11.606369273137643,2.2378171356920724,False,0.7854197749196432,0.0,1.0,0.0,skipped,2.809364642449673,1.0108300848949499,26,1PGA,1,0.6,stitch_060pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
56,10.317269721681452,1.8216392043580183,False,0.7598449555155106,0.0,1.0,0.0,skipped,2.15800893416601,0.9245711567357827,26,1PGA,1,0.75,stitch_075pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
56,9.950201719600702,1.7031335376759347,False,0.7770382819648671,0.0,1.0,0.0,skipped,2.0641268894561406,0.8484255688470337,26,1PGA,1,0.9,stitch_090pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
56,6.3979789375510565,0.5563200682265491,False,0.771821085252066,0.0,1.0,0.0,skipped,1.215659277080706,0.2944098107282559,10,1PGA,1,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,PASS,REVIEW,PASS,PASS
56,11.028870468916573,2.051375167407218,False,0.8038792569646003,0.0,1.0,0.0,skipped,2.300003204013938,1.4215831225416187,14,1PGA,2,0.0,stitch_000pct_native_prefix,True,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
56,10.54625973263465,1.8955672333818523,False,0.8053023244364355,0.0,1.0,0.0,skipped,2.3691068733666456,1.277528597065332,13,1PGA,2,0.1,stitch_010pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
56,10.015801110493456,1.7243119011061914,False,0.8047958621981953,0.0,1.0,0.0,skipped,2.603393820426221,1.0813277120428202,13,1PGA,2,0.25,stitch_025pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
56,10.578243382538899,1.9058929597686363,False,0.7912285615943189,0.0,0.9814814814814815,0.0,skipped,2.903332093231888,1.4190368417983674,13,1PGA,2,0.4,stitch_040pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
56,9.685730388690182,1.6177505808118424,False,0.774582092472102,0.0,1.0,0.0,skipped,2.0934608754999795,0.9375494174293206,14,1PGA,2,0.5,stitch_050pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
56,9.420392802572618,1.5320879587351859,False,0.7694164823674514,0.0,1.0,0.0,skipped,1.8674868056266283,0.8792615800206998,14,1PGA,2,0.6,stitch_060pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,PASS,PASS
56,8.269419311375218,1.1605031838853537,False,0.7714827264093115,0.0,1.0,0.0,skipped,1.3868126905607434,0.812616566914895,5,1PGA,2,0.75,stitch_075pct_native_prefix,False,PASS,PASS,REVIEW,PASS,REVIEW,PASS,PASS
56,7.251635125761437,0.8319177643692461,False,0.7787145805558223,0.0,1.0,0.0,skipped,1.226482242677838,0.4577455892037729,10,1PGA,2,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS,PASS,REVIEW,PASS,PASS
56,6.3979789375510565,0.5563200682265491,False,0.771821085252066,0.0,1.0,0.0,skipped,1.215659277080706,0.2944098107282559,10,1PGA,2,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,PASS,REVIEW,PASS,PASS
69,2.472943259449509,-0.7108537719003926,False,0.8211737253873304,0.0,0.9701492537313433,0.0,skipped,-0.3828995884412419,-0.8000453820938177,0,1UZC,-1,1.0,native,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
69,17.08683298285043,4.007151433328851,True,0.8344977047101029,0.0,0.9850746268656716,0.0,skipped,4.207095879264543,1.7511617344288082,36,1UZC,0,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
69,16.021733585718753,3.663290586226171,True,0.8289771843452253,0.0,0.9850746268656716,0.0,skipped,4.327885452370019,1.4437150465063129,36,1UZC,0,0.1,stitch_010pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
69,16.461455194200518,3.805252026810105,True,0.834588105665794,0.0,0.9850746268656716,0.0,skipped,4.3235798647491155,1.663060814654215,36,1UZC,0,0.25,stitch_025pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
69,15.201458730492446,3.3984698499317587,True,0.8134449968765017,0.0,1.0,0.0,skipped,4.3485285777090095,1.0963022393197437,36,1UZC,0,0.4,stitch_040pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
69,14.420341744555323,3.1462909930157177,True,0.8207651100386916,0.0,1.0,0.0,skipped,4.09221091977401,0.9224968876349762,36,1UZC,0,0.5,stitch_050pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
69,14.643718236182671,3.218406731547404,True,0.8159557489067756,0.0,1.0,0.0,skipped,4.446797859348208,0.9264114351215763,37,1UZC,0,0.6,stitch_060pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
69,11.902193956862849,2.3333223313701206,False,0.8438452241068617,0.0,1.0,0.0,skipped,2.787599718655394,0.7824176543823248,37,1UZC,0,0.75,stitch_075pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
69,2.7297835357209945,-0.6279344545046277,False,0.8240774222576183,0.0,0.9701492537313433,0.0,skipped,-0.39939294576267526,-0.7992574747284942,0,1UZC,0,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
69,2.472943259449509,-0.7108537719003926,False,0.8211737253873304,0.0,0.9701492537313433,0.0,skipped,-0.3828995884412419,-0.8000453820938177,0,1UZC,0,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
69,19.857284932812764,4.901574955618708,True,0.853161402486371,0.0,1.0,0.0,skipped,4.358821491564198,3.4742177146307616,18,1UZC,1,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
69,19.908260831699433,4.9180322138053105,True,0.8537664902550166,0.0,1.0,0.0,skipped,4.429778525991473,3.409164134361118,18,1UZC,1,0.1,stitch_010pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
69,17.215684636584122,4.048750404206843,True,0.8395192087706507,0.0,0.9850746268656716,0.0,skipped,4.747558814433819,1.9348731762836424,31,1UZC,1,0.25,stitch_025pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
69,14.82331888698054,3.276389706741889,True,0.8299908874625097,0.0,0.9850746268656716,0.0,skipped,4.531668282841298,1.0864424229803562,31,1UZC,1,0.4,stitch_040pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
69,10.331667613914073,1.826287476090154,False,0.8315940078398151,0.0,0.9850746268656716,0.0,skipped,3.252565886753251,0.08835592907905528,33,1UZC,1,0.5,stitch_050pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,REVIEW,REVIEW
69,7.977579740225639,1.0662845575075468,False,0.8364190394803558,0.0,0.9850746268656716,0.0,skipped,2.269051716422572,-0.21037994373841185,39,1UZC,1,0.6,stitch_060pct_native_prefix,False,PASS,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
69,5.0657201164220504,0.1262084297943651,False,0.8350123915230575,0.0,0.9850746268656716,0.0,skipped,0.8459518133401536,-0.6530938180193708,39,1UZC,1,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
69,3.1119542467707517,-0.5045529703039037,False,0.814957716298116,0.0,0.9701492537313433,0.0,skipped,-0.3034186636676156,-0.7560422246647919,39,1UZC,1,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
69,2.472943259449509,-0.7108537719003926,False,0.8211737253873304,0.0,0.9701492537313433,0.0,skipped,-0.3828995884412419,-0.8000453820938177,0,1UZC,1,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
69,22.441721050254344,5.735944400404295,True,0.8206903795916252,0.0,0.9850746268656716,0.0,skipped,5.505104214720668,3.4577886336703805,37,1UZC,2,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
69,20.97187893829289,5.2614148352882495,True,0.8200852918229795,0.0,0.9850746268656716,0.0,skipped,5.225658100686839,2.9508475121445215,37,1UZC,2,0.1,stitch_010pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
69,18.452138394355142,4.447931961998929,True,0.8254840702149164,0.0,0.9850746268656716,0.0,skipped,5.399613116219058,1.8193978768476677,37,1UZC,2,0.25,stitch_025pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
69,17.387340180123747,4.104168349959477,True,0.8235784059532884,0.0,0.9701492537313433,0.0,skipped,5.733144552245742,1.2377320904144167,37,1UZC,2,0.4,stitch_040pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
69,12.105470400013047,2.3989488917886925,False,0.8307924476511623,0.0,0.9701492537313433,0.0,skipped,6.613390490477747,-0.052562415103367816,37,1UZC,2,0.5,stitch_050pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
69,8.178218294175917,1.1310594914795258,False,0.8325016394927837,0.0,0.9701492537313433,0.0,skipped,4.3447765391363,-0.503179020619152,39,1UZC,2,0.6,stitch_060pct_native_prefix,False,PASS,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
69,5.018295451655913,0.11089766589386825,False,0.819570605010025,0.0,0.9701492537313433,0.0,skipped,1.019027003621021,-0.665410746865173,39,1UZC,2,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS,PASS,REVIEW,PASS,PASS
69,3.648896443285529,-0.33120445556812955,False,0.8187690448213722,0.0,0.9701492537313433,0.0,skipped,-0.04155163536303676,-0.7083089804977136,39,1UZC,2,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
69,2.472943259449509,-0.7108537719003926,False,0.8211737253873304,0.0,0.9701492537313433,0.0,skipped,-0.3828995884412419,-0.8000453820938177,0,1UZC,2,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
61,7.745913109313295,0.9914923980476218,False,0.7761476454587192,0.0,1.0,0.0,skipped,1.7901023764718473,0.4619419459993096,17,2IGD,-1,1.0,native,False,PASS,PASS,PASS,REVIEW,REVIEW,PASS,PASS
61,17.57403528915644,4.164441727744492,True,0.8117547545290725,0.0,0.9830508474576272,0.0,skipped,3.8635060826827727,2.344624826182922,2,2IGD,0,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
61,16.866999766692047,3.936179619681131,True,0.806403803623258,0.0,0.9830508474576272,0.0,skipped,3.460011830578094,2.304922088472913,31,2IGD,0,0.1,stitch_010pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,REVIEW,REVIEW
61,14.839706985857319,3.281680504556016,True,0.801403803623258,0.0,0.9830508474576272,0.0,skipped,3.4669691804105596,1.888968148886583,31,2IGD,0,0.25,stitch_025pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,REVIEW,REVIEW
61,14.114498335662173,3.047551312995255,True,0.7880355152537242,0.0,0.9830508474576272,0.0,skipped,3.4433446777438252,1.3797887632824273,31,2IGD,0,0.4,stitch_040pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,REVIEW,REVIEW
61,14.011367044632433,3.0142560044148716,True,0.7932816010509369,0.0,0.9830508474576272,0.0,skipped,3.2716592153460398,1.7550353067047966,27,2IGD,0,0.5,stitch_050pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,REVIEW,REVIEW
61,12.739020818908832,2.603486782158777,True,0.7923517912320999,0.0,0.9830508474576272,0.0,skipped,3.044639851708242,1.0150354964308221,31,2IGD,0,0.6,stitch_060pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,REVIEW,REVIEW
61,13.062794419093986,2.708015115128425,True,0.7751412206886111,0.0,0.9830508474576272,0.0,skipped,2.6587599311530608,1.7565759807123964,31,2IGD,0,0.75,stitch_075pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
61,11.859016528464496,2.3193827618381535,False,0.7830536930437288,0.0,1.0,0.0,skipped,2.241836107911379,1.4028641065585277,31,2IGD,0,0.9,stitch_090pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
61,7.745913109313295,0.9914923980476218,False,0.7761476454587192,0.0,1.0,0.0,skipped,1.7901023764718473,0.4619419459993096,17,2IGD,0,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,REVIEW,REVIEW,PASS,PASS
61,12.62885430679781,2.5679201953417534,True,0.814298098188371,0.0,1.0,0.0,skipped,2.821158039587575,1.6226417693656547,31,2IGD,1,0.0,stitch_000pct_native_prefix,True,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
61,12.937082251309706,2.667429708149669,True,0.8165086687318596,0.0,1.0,0.0,skipped,2.9709542826175936,1.6594489158699752,31,2IGD,1,0.1,stitch_010pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
61,12.724265469967772,2.5987231077075172,True,0.8060528527174435,0.0,1.0,0.0,skipped,2.8929952777729397,1.5892912320174286,18,2IGD,1,0.25,stitch_025pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
61,11.999514670066283,2.3647417303228293,False,0.7791932330797693,0.0,1.0,0.0,skipped,3.161936625551542,1.2142020058594414,18,2IGD,1,0.4,stitch_040pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,REVIEW,REVIEW
61,11.955002456043465,2.350371233389377,False,0.7819826625362807,0.0,1.0,0.0,skipped,3.011039452041834,1.1461421352586423,18,2IGD,1,0.5,stitch_050pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,REVIEW,REVIEW
61,13.22731313130109,2.7611289783942614,True,0.782105705434887,0.0,1.0,0.0,skipped,3.238508260375965,1.5666952384474284,31,2IGD,1,0.6,stitch_060pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,REVIEW,REVIEW
61,10.653418576918458,1.9301628129767758,False,0.7667547545290725,0.0,1.0,0.0,skipped,1.754144465092755,1.2898265106856346,10,2IGD,1,0.75,stitch_075pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,PASS,PASS
61,8.664287243002233,1.2879838883422374,False,0.7777027421379143,0.0,1.0,0.0,skipped,1.8299123881837691,0.7071665368965167,18,2IGD,1,0.9,stitch_090pct_native_prefix,False,PASS,PASS,REVIEW,REVIEW,REVIEW,PASS,PASS
61,7.745913109313295,0.9914923980476218,False,0.7761476454587192,0.0,1.0,0.0,skipped,1.7901023764718473,0.4619419459993096,17,2IGD,1,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,REVIEW,REVIEW,PASS,PASS
61,20.82766420817208,5.214855988857981,True,0.8260528527174436,0.0,1.0,0.0,skipped,4.901941593706003,3.728564949008001,1,2IGD,2,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
61,21.551869213037545,5.4486611596426675,True,0.8260528527174436,0.0,1.0,0.0,skipped,5.0793321181634905,3.9883243272627737,1,2IGD,2,0.1,stitch_010pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
61,19.139258398173183,4.669764466280084,True,0.8397720919927919,0.0,1.0,0.0,skipped,4.586628319130388,3.429169634079543,28,2IGD,2,0.25,stitch_025pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
61,15.076813315305737,3.3582288375257887,True,0.8175796992393078,0.0,1.0,0.0,skipped,4.124418460644245,1.6980849795222837,28,2IGD,2,0.4,stitch_040pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
61,15.663775013708658,3.5477258435077608,True,0.8045623617755885,0.0,1.0,0.0,skipped,4.193498943614569,1.930369176483389,31,2IGD,2,0.5,stitch_050pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
61,15.663775013708658,3.5477258435077608,True,0.8045623617755885,0.0,1.0,0.0,skipped,4.193498943614569,1.930369176483389,31,2IGD,2,0.6,stitch_060pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
61,13.71237569128948,2.9177284687559872,True,0.7820008403262854,0.0,1.0,0.0,skipped,2.9860656864379873,1.726297001863065,31,2IGD,2,0.75,stitch_075pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
61,9.530217844828668,1.5675443040912653,False,0.7800181777900047,0.0,1.0,0.0,skipped,1.7229927612932079,0.717417014738717,18,2IGD,2,0.9,stitch_090pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,PASS,PASS
61,7.745913109313295,0.9914923980476218,False,0.7761476454587192,0.0,1.0,0.0,skipped,1.7901023764718473,0.4619419459993096,17,2IGD,2,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,REVIEW,REVIEW,PASS,PASS
75,3.633538364358356,-0.3361627177209289,False,0.7877481474161946,0.0,0.9315068493150684,0.0,skipped,-0.055918454309607186,-0.46548848976591145,19,3ICB,-1,1.0,native,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
75,17.978435469093263,4.294999860455894,True,0.8296062306388153,0.0,1.0,0.0,skipped,3.9081618834042278,2.668364757138228,15,3ICB,0,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
75,13.987180994421369,3.0064476855518234,True,0.8226981976904132,0.0,0.9863013698630136,0.0,skipped,3.5444448224750094,1.1532042563714346,33,3ICB,0,0.1,stitch_010pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
75,12.112337272827084,2.4011658198135697,False,0.8267005749549494,0.0,0.9863013698630136,0.0,skipped,4.295630977875539,0.1485174429949123,33,3ICB,0,0.25,stitch_025pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
75,10.73639902883855,1.9569525459979826,False,0.81670883319205,0.0,0.9726027397260274,0.0,skipped,4.354042604087368,-0.26152611210633586,33,3ICB,0,0.4,stitch_040pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
75,8.857066072291037,1.350221358123206,False,0.8013909793824255,0.0,0.9726027397260274,0.0,skipped,4.3144895998849195,-0.40640406704221027,42,3ICB,0,0.5,stitch_050pct_native_prefix,False,PASS,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
75,8.298155764034192,1.1697805724376815,False,0.7966951539921308,0.0,0.958904109589041,0.0,skipped,4.274978745579048,-0.44279940166704373,42,3ICB,0,0.6,stitch_060pct_native_prefix,False,PASS,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
75,5.959776434021181,0.4148490614152766,False,0.7900235164436303,0.0,0.9452054794520548,0.0,skipped,1.4058107636245798,-0.47284580950102734,42,3ICB,0,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS,PASS,REVIEW,PASS,PASS
75,4.545842221552231,-0.0416309791859717,False,0.7896532087839265,0.0,0.9315068493150684,0.0,skipped,0.02952219794755398,-0.39529834096588534,42,3ICB,0,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
75,3.633538364358356,-0.3361627177209289,False,0.7877481474161946,0.0,0.9315068493150684,0.0,skipped,-0.055918454309607186,-0.46548848976591145,19,3ICB,0,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
75,16.879180143865856,3.9401119801953657,True,0.780465243809763,0.0,0.9315068493150684,0.0,skipped,4.323534326900167,2.5424232951499963,0,3ICB,1,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
75,14.839243466755438,3.2815308602397666,True,0.7768331742049306,0.0,0.9315068493150684,0.0,skipped,3.0431156092043676,2.466309481369189,7,3ICB,1,0.1,stitch_010pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,REVIEW,REVIEW
75,9.684937974558627,1.6174947547403355,False,0.765374403201657,0.0,0.9315068493150684,0.0,skipped,3.0305069063860346,0.6643960192292406,19,3ICB,1,0.25,stitch_025pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,REVIEW,REVIEW
