len,perplexity,z_natural,is_high,complexity_mean,low_complexity_frac,distinct_3mer_frac,repetitiveness,commec_status,pdb,replicate,prefix_frac,kind,is_full_adversary,verdict_perplexity_only,verdict_complexity_only,verdict_or_gate
69,14.549474712460071,0.802625284777054,False,0.8364190394803558,0.0,0.9850746268656716,0.0,skipped,1UZC,1,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS
69,13.025167375398752,0.30422695174229253,False,0.8350123915230575,0.0,0.9850746268656716,0.0,skipped,1UZC,1,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS
69,12.79165599090772,0.22787641406178846,False,0.814957716298116,0.0,0.9701492537313433,0.0,skipped,1UZC,1,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS
69,13.711065507090087,0.5284930673444552,False,0.8211737253873304,0.0,0.9701492537313433,0.0,skipped,1UZC,1,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS
69,21.720977306199053,3.1474706129932963,True,0.8206903795916252,0.0,0.9850746268656716,0.0,skipped,1UZC,2,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK
69,21.488749023674135,3.0715396074277903,True,0.8200852918229795,0.0,0.9850746268656716,0.0,skipped,1UZC,2,0.1,stitch_010pct_native_prefix,False,BLOCK,PASS,BLOCK
69,20.280330863033008,2.676426638914773,True,0.8254840702149164,0.0,0.9850746268656716,0.0,skipped,1UZC,2,0.25,stitch_025pct_native_prefix,False,REVIEW,PASS,REVIEW
69,19.041777235615747,2.2714603645484854,True,0.8235784059532884,0.0,0.9701492537313433,0.0,skipped,1UZC,2,0.4,stitch_040pct_native_prefix,False,REVIEW,PASS,REVIEW
69,17.2787168277935,1.6949976349310876,True,0.8307924476511623,0.0,0.9701492537313433,0.0,skipped,1UZC,2,0.5,stitch_050pct_native_prefix,False,REVIEW,PASS,REVIEW
69,16.81658720859174,1.5438964585107318,True,0.8325016394927837,0.0,0.9701492537313433,0.0,skipped,1UZC,2,0.6,stitch_060pct_native_prefix,False,REVIEW,PASS,REVIEW
69,14.541499766030753,0.8000177397565883,False,0.819570605010025,0.0,0.9701492537313433,0.0,skipped,1UZC,2,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS
69,14.21931702825499,0.6946745877977542,False,0.8187690448213722,0.0,0.9701492537313433,0.0,skipped,1UZC,2,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS
69,13.711065507090087,0.5284930673444552,False,0.8211737253873304,0.0,0.9701492537313433,0.0,skipped,1UZC,2,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS
61,7.605157554486758,-1.4679378827998015,False,0.7761476454587192,0.0,1.0,0.0,skipped,2IGD,-1,1.0,native,False,PASS,PASS,PASS
61,18.42782102004151,2.0707168878501108,True,0.8117547545290725,0.0,0.9830508474576272,0.0,skipped,2IGD,0,0.0,stitch_000pct_native_prefix,True,REVIEW,PASS,REVIEW
61,17.989551864039978,1.927417297629134,True,0.806403803623258,0.0,0.9830508474576272,0.0,skipped,2IGD,0,0.1,stitch_010pct_native_prefix,False,REVIEW,PASS,REVIEW
61,14.311544613894899,0.7248299730177509,False,0.801403803623258,0.0,0.9830508474576272,0.0,skipped,2IGD,0,0.25,stitch_025pct_native_prefix,False,PASS,PASS,PASS
61,13.262177376076824,0.3817214217736777,False,0.7880355152537242,0.0,0.9830508474576272,0.0,skipped,2IGD,0,0.4,stitch_040pct_native_prefix,False,PASS,PASS,PASS
61,13.697332194850166,0.524002726216387,False,0.7932816010509369,0.0,0.9830508474576272,0.0,skipped,2IGD,0,0.5,stitch_050pct_native_prefix,False,PASS,PASS,PASS
61,13.408029317477002,0.42941020650646944,False,0.7923517912320999,0.0,0.9830508474576272,0.0,skipped,2IGD,0,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS
61,10.711999351569602,-0.45210286382388654,False,0.7751412206886111,0.0,0.9830508474576272,0.0,skipped,2IGD,0,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS
61,9.60395616811058,-0.8143965182198382,False,0.7830536930437288,0.0,1.0,0.0,skipped,2IGD,0,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS
61,7.605157554486758,-1.4679378827998015,False,0.7761476454587192,0.0,1.0,0.0,skipped,2IGD,0,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS
61,12.87170975745653,0.2540513610892039,False,0.814298098188371,0.0,1.0,0.0,skipped,2IGD,1,0.0,stitch_000pct_native_prefix,True,PASS,PASS,PASS
61,12.759557296261818,0.21738119730651656,False,0.8165086687318596,0.0,1.0,0.0,skipped,2IGD,1,0.1,stitch_010pct_native_prefix,False,PASS,PASS,PASS
61,11.779216443853413,-0.10315799762262974,False,0.8060528527174435,0.0,1.0,0.0,skipped,2IGD,1,0.25,stitch_025pct_native_prefix,False,PASS,PASS,PASS
61,11.693812595360361,-0.13108224537029886,False,0.7791932330797693,0.0,1.0,0.0,skipped,2IGD,1,0.4,stitch_040pct_native_prefix,False,PASS,PASS,PASS
61,11.363900157095587,-0.2389527549983598,False,0.7819826625362807,0.0,1.0,0.0,skipped,2IGD,1,0.5,stitch_050pct_native_prefix,False,PASS,PASS,PASS
61,10.84603855275859,-0.4082764563733432,False,0.782105705434887,0.0,1.0,0.0,skipped,2IGD,1,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS
61,9.247319570049555,-0.9310049485876128,False,0.7667547545290725,0.0,1.0,0.0,skipped,2IGD,1,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS
61,8.24071459744685,-1.2601316464469094,False,0.7777027421379143,0.0,1.0,0.0,skipped,2IGD,1,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS
61,7.605157554486758,-1.4679378827998015,False,0.7761476454587192,0.0,1.0,0.0,skipped,2IGD,1,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS
61,22.088570562751425,3.2676615100952704,True,0.8260528527174436,0.0,1.0,0.0,skipped,2IGD,2,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK
61,21.144783857131955,2.9590743181396433,True,0.8260528527174436,0.0,1.0,0.0,skipped,2IGD,2,0.1,stitch_010pct_native_prefix,False,REVIEW,PASS,REVIEW
61,18.226968302941952,2.005044659583525,True,0.8397720919927919,0.0,1.0,0.0,skipped,2IGD,2,0.25,stitch_025pct_native_prefix,False,REVIEW,PASS,REVIEW
61,15.799881341589971,1.2114671006115252,False,0.8175796992393078,0.0,1.0,0.0,skipped,2IGD,2,0.4,stitch_040pct_native_prefix,False,PASS,PASS,REVIEW
61,13.369090822738714,0.41667860022432723,False,0.8045623617755885,0.0,1.0,0.0,skipped,2IGD,2,0.5,stitch_050pct_native_prefix,False,PASS,PASS,PASS
61,13.369090822738714,0.41667860022432723,False,0.8045623617755885,0.0,1.0,0.0,skipped,2IGD,2,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS
61,10.9613733480539,-0.37056577407294294,False,0.7820008403262854,0.0,1.0,0.0,skipped,2IGD,2,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS
61,8.517801606514444,-1.1695333136388313,False,0.7800181777900047,0.0,1.0,0.0,skipped,2IGD,2,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS
61,7.605157554486758,-1.4679378827998015,False,0.7761476454587192,0.0,1.0,0.0,skipped,2IGD,2,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS
75,5.316583586120516,-2.2162262516398177,False,0.7877481474161946,0.0,0.9315068493150684,0.0,skipped,3ICB,-1,1.0,native,False,PASS,PASS,PASS
75,19.336208242713127,2.367729613907335,True,0.8296062306388153,0.0,1.0,0.0,skipped,3ICB,0,0.0,stitch_000pct_native_prefix,True,REVIEW,PASS,REVIEW
75,15.932449347205607,1.2548124755278158,False,0.8226981976904132,0.0,0.9863013698630136,0.0,skipped,3ICB,0,0.1,stitch_010pct_native_prefix,False,PASS,PASS,REVIEW
75,13.932123492785873,0.6007717534703162,False,0.8267005749549494,0.0,0.9863013698630136,0.0,skipped,3ICB,0,0.25,stitch_025pct_native_prefix,False,PASS,PASS,PASS
75,13.19020762690999,0.35818968237863386,False,0.81670883319205,0.0,0.9726027397260274,0.0,skipped,3ICB,0,0.4,stitch_040pct_native_prefix,False,PASS,PASS,PASS
75,10.545009354781978,-0.5067030969979159,False,0.8013909793824255,0.0,0.9726027397260274,0.0,skipped,3ICB,0,0.5,stitch_050pct_native_prefix,False,PASS,PASS,PASS
75,10.536623538032552,-0.5094449830909833,False,0.7966951539921308,0.0,0.958904109589041,0.0,skipped,3ICB,0,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS
75,8.1181386076869,-1.3002099610236946,False,0.7900235164436303,0.0,0.9452054794520548,0.0,skipped,3ICB,0,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS
75,6.479915269140795,-1.8358550774764633,False,0.7896532087839265,0.0,0.9315068493150684,0.0,skipped,3ICB,0,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS
75,5.316583586120516,-2.2162262516398177,False,0.7877481474161946,0.0,0.9315068493150684,0.0,skipped,3ICB,0,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS
75,16.674903561427506,1.497570568811167,True,0.780465243809763,0.0,0.9315068493150684,0.0,skipped,3ICB,1,0.0,stitch_000pct_native_prefix,True,REVIEW,PASS,REVIEW
75,15.558899315467967,1.1326739089825362,False,0.7768331742049306,0.0,0.9315068493150684,0.0,skipped,3ICB,1,0.1,stitch_010pct_native_prefix,False,PASS,PASS,REVIEW
75,13.14951771132667,0.3448854191208392,False,0.765374403201657,0.0,0.9315068493150684,0.0,skipped,3ICB,1,0.25,stitch_025pct_native_prefix,False,PASS,PASS,PASS
75,9.242962648436416,-0.9324295185653039,False,0.7543189056532952,0.0,0.9041095890410958,0.0,skipped,3ICB,1,0.4,stitch_040pct_native_prefix,False,PASS,PASS,PASS
75,8.987512423425475,-1.0159533350708765,False,0.7677646638903958,0.0,0.9178082191780822,0.0,skipped,3ICB,1,0.5,stitch_050pct_native_prefix,False,PASS,PASS,PASS
75,8.724460075274393,-1.101962795651269,False,0.7773041721274963,0.0,0.9178082191780822,0.0,skipped,3ICB,1,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS
75,6.298661267348144,-1.8951191708472235,False,0.7892971025226638,0.0,0.9315068493150684,0.0,skipped,3ICB,1,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS
75,5.772790405079458,-2.0670616359747283,False,0.7929291721274963,0.0,0.9315068493150684,0.0,skipped,3ICB,1,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS
75,5.316583586120516,-2.2162262516398177,False,0.7877481474161946,0.0,0.9315068493150684,0.0,skipped,3ICB,1,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS
75,17.058308991223015,1.622931526172268,True,0.8112708793209376,0.0,0.9726027397260274,0.0,skipped,3ICB,2,0.0,stitch_000pct_native_prefix,True,REVIEW,PASS,REVIEW
75,17.525037211658162,1.7755362938522656,True,0.8149392207596258,0.0,0.958904109589041,0.0,skipped,3ICB,2,0.1,stitch_010pct_native_prefix,False,REVIEW,PASS,REVIEW
75,14.660800089977839,0.8390250194173712,False,0.8211208397870615,0.0,0.9726027397260274,0.0,skipped,3ICB,2,0.25,stitch_025pct_native_prefix,False,PASS,PASS,PASS
75,10.883889406660266,-0.3959004728496352,False,0.8255754505773967,0.0,0.9452054794520548,0.0,skipped,3ICB,2,0.4,stitch_040pct_native_prefix,False,PASS,PASS,PASS
75,9.228882930462252,-0.9370331229679774,False,0.8087591148936001,0.0,0.9452054794520548,0.0,skipped,3ICB,2,0.5,stitch_050pct_native_prefix,False,PASS,PASS,PASS
75,9.058251507630548,-0.992823982616152,False,0.8040995613371611,0.0,0.9452054794520548,0.0,skipped,3ICB,2,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS
75,6.4669786580223,-1.8400849235579018,False,0.7968354221274963,0.0,0.9315068493150684,0.0,skipped,3ICB,2,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS
75,5.316583586120516,-2.2162262516398177,False,0.7877481474161946,0.0,0.9315068493150684,0.0,skipped,3ICB,2,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS
75,5.316583586120516,-2.2162262516398177,False,0.7877481474161946,0.0,0.9315068493150684,0.0,skipped,3ICB,2,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS
58,7.101268127324173,-1.6326931420743758,False,0.8712590455984743,0.0,1.0,0.0,skipped,1BPI,-1,1.0,native,False,PASS,PASS,PASS
58,29.697447166797076,5.755513745350236,True,0.8746920963228603,0.0,1.0,0.0,skipped,1BPI,0,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK
58,27.367835070424555,4.99380725925007,True,0.8831096201049004,0.0,1.0,0.0,skipped,1BPI,0,0.1,stitch_010pct_native_prefix,False,BLOCK,PASS,BLOCK
58,27.674913278533346,5.0942117271100615,True,0.892385406568037,0.0,1.0,0.0,skipped,1BPI,0,0.25,stitch_025pct_native_prefix,False,BLOCK,PASS,BLOCK
58,27.499568433915037,5.036879733660181,True,0.8852188355690287,0.0,1.0,0.0,skipped,1BPI,0,0.4,stitch_040pct_native_prefix,False,BLOCK,PASS,BLOCK
58,21.046454903392473,2.926923986352033,True,0.8888021210685328,0.0,1.0,0.0,skipped,1BPI,0,0.5,stitch_050pct_native_prefix,False,REVIEW,PASS,REVIEW
58,19.110013550546242,2.293771393818579,True,0.8808888460146002,0.0,1.0,0.0,skipped,1BPI,0,0.6,stitch_060pct_native_prefix,False,REVIEW,PASS,REVIEW
58,9.897034100432863,-0.7185696797816625,False,0.8671715113708629,0.0,1.0,0.0,skipped,1BPI,0,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS
58,8.243409856265163,-1.2592503855164632,False,0.8732373643619575,0.0,1.0,0.0,skipped,1BPI,0,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS
58,7.101268127324173,-1.6326931420743758,False,0.8712590455984743,0.0,1.0,0.0,skipped,1BPI,0,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS
58,22.737871838578688,3.479961658261935,True,0.8833714135061908,0.0,1.0,0.0,skipped,1BPI,1,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK
58,22.9113833770912,3.5366942209508037,True,0.8883172104148985,0.0,1.0,0.0,skipped,1BPI,1,0.1,stitch_010pct_native_prefix,False,BLOCK,PASS,BLOCK
58,24.002490424258646,3.8934503161613185,True,0.8883172104148985,0.0,1.0,0.0,skipped,1BPI,1,0.25,stitch_025pct_native_prefix,False,BLOCK,PASS,BLOCK
58,22.39953285844132,3.369335946765827,True,0.8754581384522578,0.0,1.0,0.0,skipped,1BPI,1,0.4,stitch_040pct_native_prefix,False,BLOCK,PASS,BLOCK
58,18.260255849534804,2.015928591799373,True,0.8583999736358336,0.0,1.0,0.0,skipped,1BPI,1,0.5,stitch_050pct_native_prefix,False,REVIEW,PASS,REVIEW
58,12.134636787759188,0.01305275766428398,False,0.8841181175611151,0.0,1.0,0.0,skipped,1BPI,1,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS
58,9.744696745300404,-0.768378981364712,False,0.8752156831254407,0.0,1.0,0.0,skipped,1BPI,1,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS
58,7.807746109375846,-1.4016980927038618,False,0.8679182154257874,0.0,1.0,0.0,skipped,1BPI,1,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS
58,7.101268127324173,-1.6326931420743758,False,0.8712590455984743,0.0,1.0,0.0,skipped,1BPI,1,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS
58,22.765638380191923,3.489040403550176,True,0.9003180196964428,0.0,1.0,0.0,skipped,1BPI,2,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK
58,23.893009918612837,3.85765379390691,True,0.9022963384599261,0.0,1.0,0.0,skipped,1BPI,2,0.1,stitch_010pct_native_prefix,False,BLOCK,PASS,BLOCK
58,16.64160961725337,1.486684544796789,True,0.900672033649432,0.0,1.0,0.0,skipped,1BPI,2,0.25,stitch_025pct_native_prefix,False,REVIEW,PASS,REVIEW
58,16.763637037705564,1.5265834952637964,True,0.8808888460146002,0.0,1.0,0.0,skipped,1BPI,2,0.4,stitch_040pct_native_prefix,False,REVIEW,PASS,REVIEW
58,12.128841751871269,0.011157971648240938,False,0.865678103261014,0.0,1.0,0.0,skipped,1BPI,2,0.5,stitch_050pct_native_prefix,False,PASS,PASS,PASS
58,9.09409901352687,-0.9811030279583957,False,0.8706239001697219,0.0,1.0,0.0,skipped,1BPI,2,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS
58,8.10106659629653,-1.3057919468946768,False,0.8771940018889239,0.0,1.0,0.0,skipped,1BPI,2,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS
58,7.095507600433994,-1.6345766447838765,False,0.8732373643619575,0.0,1.0,0.0,skipped,1BPI,2,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS
58,7.101268127324173,-1.6326931420743758,False,0.8712590455984743,0.0,1.0,0.0,skipped,1BPI,2,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS
68,6.091504300316223,-1.9628526813637401,False,0.7494515027540719,0.0,0.9545454545454546,0.0,skipped,1CTF,-1,1.0,native,False,PASS,PASS,PASS
68,18.69500475315843,2.1580771753471195,True,0.8213148583461897,0.0,1.0,0.0,skipped,1CTF,0,0.0,stitch_000pct_native_prefix,True,REVIEW,PASS,REVIEW
68,18.20505589464957,1.9978800232269518,True,0.8213148583461897,0.0,1.0,0.0,skipped,1CTF,0,0.1,stitch_010pct_native_prefix,False,REVIEW,PASS,REVIEW
68,17.21693691908653,1.6747976380105483,True,0.8196428867803918,0.0,1.0,0.0,skipped,1CTF,0,0.25,stitch_025pct_native_prefix,False,REVIEW,PASS,REVIEW
68,16.76342122253224,1.5265129308047711,True,0.7963737231647212,0.0,1.0,0.0,skipped,1CTF,0,0.4,stitch_040pct_native_prefix,False,REVIEW,PASS,REVIEW
68,15.294784984305744,1.0463172149082183,False,0.788217496683694,0.0,1.0,0.0,skipped,1CTF,0,0.5,stitch_050pct_native_prefix,False,PASS,PASS,REVIEW
68,14.60949843103258,0.8222510653212585,False,0.7854627770676188,0.0,1.0,0.0,skipped,1CTF,0,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS
68,12.209011778094437,0.03737093176297196,False,0.7707815694017698,0.0,0.9848484848484849,0.0,skipped,1CTF,0,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS
68,8.893369347602471,-1.0467350225404177,False,0.7548530096190238,0.0,0.9696969696969697,0.0,skipped,1CTF,0,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS
68,6.091504300316223,-1.9628526813637401,False,0.7494515027540719,0.0,0.9545454545454546,0.0,skipped,1CTF,0,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS
68,16.884982095106242,1.5662593354700767,True,0.814250215325375,0.0,0.9848484848484849,0.0,skipped,1CTF,1,0.0,stitch_000pct_native_prefix,True,REVIEW,PASS,REVIEW
68,17.352343365839893,1.7190710897634887,True,0.8162972446605462,0.0,0.9696969696969697,0.0,skipped,1CTF,1,0.1,stitch_010pct_native_prefix,False,REVIEW,PASS,REVIEW
68,16.695077773816692,1.5041668723128243,True,0.8022830010060087,0.0,0.9696969696969697,0.0,skipped,1CTF,1,0.25,stitch_025pct_native_prefix,False,REVIEW,PASS,REVIEW
68,16.387726540800156,1.4036731342934696,True,0.785938657184297,0.0,0.9696969696969697,0.0,skipped,1CTF,1,0.4,stitch_040pct_native_prefix,False,REVIEW,PASS,REVIEW
68,11.923086941776337,-0.056117079695996504,False,0.7712574495184481,0.0,0.9696969696969697,0.0,skipped,1CTF,1,0.5,stitch_050pct_native_prefix,False,PASS,PASS,PASS
68,11.923086941776337,-0.056117079695996504,False,0.7712574495184481,0.0,0.9696969696969697,0.0,skipped,1CTF,1,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS
68,7.894280267831079,-1.373404270797972,False,0.7789218504529684,0.0,0.9545454545454546,0.0,skipped,1CTF,1,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS
68,7.13477885420557,-1.6217362372492172,False,0.757299877563332,0.0,0.9393939393939394,0.0,skipped,1CTF,1,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS
68,6.091504300316223,-1.9628526813637401,False,0.7494515027540719,0.0,0.9545454545454546,0.0,skipped,1CTF,1,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS
68,17.30239557369167,1.7027398055531573,True,0.8359960660120387,0.0,0.9848484848484849,0.0,skipped,1CTF,2,0.0,stitch_000pct_native_prefix,True,REVIEW,PASS,REVIEW
68,17.15729202552469,1.6552957207773964,True,0.8351804433639359,0.0,0.9848484848484849,0.0,skipped,1CTF,2,0.1,stitch_010pct_native_prefix,False,REVIEW,PASS,REVIEW
68,16.403537216475733,1.408842704897291,True,0.8181195738513849,0.0,0.9848484848484849,0.0,skipped,1CTF,2,0.25,stitch_025pct_native_prefix,False,REVIEW,PASS,REVIEW
68,14.09044335948201,0.652537139445406,False,0.8092237662297962,0.0,0.9848484848484849,0.0,skipped,1CTF,2,0.4,stitch_040pct_native_prefix,False,PASS,PASS,PASS
68,12.395180349961127,0.0982419278054765,False,0.8090238469252277,0.0,0.9848484848484849,0.0,skipped,1CTF,2,0.5,stitch_050pct_native_prefix,False,PASS,PASS,PASS
68,10.934840115891994,-0.37924126775980854,False,0.795758019821187,0.0,0.9848484848484849,0.0,skipped,1CTF,2,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS
68,8.301633372713244,-1.2402132118208427,False,0.7865862513874887,0.0,0.9696969696969697,0.0,skipped,1CTF,2,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS
68,6.578037383306654,-1.8037723754221704,False,0.7494515027540719,0.0,0.9545454545454546,0.0,skipped,1CTF,2,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS
68,6.091504300316223,-1.9628526813637401,False,0.7494515027540719,0.0,0.9545454545454546,0.0,skipped,1CTF,2,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS
